t,u1,u2,u3,y,ysp
1050,8.2113,0.55,16.6,6.6916,4.5
1060,8.159,0.55,16.6,6.4756,4.5
1070,8.048,0.55,16.6,6.2837,4.5
1080,8.2188,0.55,16.6,6.1081,4.5
1090,8.4766,0.55,16.6,5.9315,4.5
1100,8.8947,0.55,16.6,5.7518,4.5
1110,9.3772,0.55,16.6,5.5623,4.5
1120,9.8151,0.55,16.6,5.3656,4.5
1130,10.161,0.55,16.6,5.1738,4.5
1140,10.411,0.55,16.6,5.0073,4.5
1150,10.578,0.55,16.6,4.8832,4.5
1160,10.679,0.55,16.6,4.8019,4.5
1170,10.732,0.55,16.6,4.7521,4.5
1180,10.754,0.55,16.6,4.7219,4.5
1190,10.756,0.55,16.6,4.7023,4.5
1200,10.748,0.55,16.6,4.6877,4.5
1210,10.737,0.55,16.6,4.6749,4.5
1220,10.726,0.55,16.6,4.6624,4.5
1230,10.717,0.55,16.6,4.6497,4.5
1240,10.71,0.55,16.6,4.6368,4.5
1250,10.706,0.55,16.6,4.6241,4.5
1260,10.703,0.55,16.6,4.6118,4.5
1270,10.703,0.55,16.6,4.6003,4.5
1280,10.703,0.55,16.6,4.5897,4.5
1290,10.703,0.55,16.6,4.5801,4.5
1300,10.704,0.55,16.6,4.5715,4.5
1310,10.705,0.55,16.6,4.5639,4.5
1320,10.706,0.55,16.6,4.5572,4.5
1330,10.706,0.55,16.6,4.5513,4.5
1340,10.707,0.55,16.6,4.546,4.5
1350,10.707,0.55,16.6,4.5414,4.5
1360,10.707,0.55,16.6,4.5373,4.5
1370,10.707,0.55,16.6,4.5336,4.5
1380,10.707,0.55,16.6,4.5303,4.5
1390,10.707,0.55,16.6,4.5274,4.5
1400,10.707,0.55,16.6,4.5248,4.5
1410,10.707,0.55,16.6,4.5224,4.5
1420,10.707,0.55,16.6,4.5203,4.5
1430,10.707,0.55,16.6,4.5184,4.5
1440,10.707,0.55,16.6,4.5166,4.5
1450,10.707,0.55,16.6,4.5151,4.5
1460,10.707,0.55,16.6,4.5136,4.5
1470,10.707,0.55,16.6,4.5124,4.5
1480,10.707,0.55,16.6,4.5112,4.5
1490,10.707,0.55,16.6,4.5102,4.5
1500,10.707,0.55,16.6,4.5092,4.5
1510,10.707,0.55,16.6,4.5084,4.5
1520,10.707,0.55,16.6,4.5076,4.5
1530,10.707,0.55,16.6,4.5069,4.5
1540,10.707,0.55,16.6,4.5063,4.5
1550,10.707,0.55,16.6,4.5058,4.5
1560,10.707,0.55,16.6,4.5053,4.5
1570,10.707,0.55,16.6,4.5048,4.5
1580,10.707,0.55,16.6,4.5044,4.5
1590,10.707,0.55,16.6,4.504,4.5
1600,10.707,0.55,16.6,4.5037,4.5
1610,10.707,0.55,16.6,4.5034,4.5
1620,10.707,0.55,16.6,4.5031,4.5
1630,10.707,0.55,16.6,4.5028,4.5
1640,10.707,0.55,16.6,4.5026,4.5
1650,10.707,0.55,16.6,4.5024,4.5
1660,10.707,0.55,16.6,4.5022,4.5
1670,10.707,0.55,16.6,4.5021,4.5
1680,10.707,0.55,16.6,4.5019,4.5
1690,10.707,0.55,16.6,4.5018,4.5
1700,10.707,0.55,16.6,4.5017,4.5
1710,10.707,0.55,16.6,4.5016,4.5
1720,10.707,0.55,16.6,4.5015,4.5
1730,10.707,0.55,16.6,4.5014,4.5
1740,10.707,0.55,16.6,4.5013,4.5
1750,10.707,0.55,16.6,4.5012,4.5
1760,10.707,0.55,16.6,4.5012,4.5
1770,10.707,0.55,16.6,4.5011,4.5
1780,10.707,0.55,16.6,4.501,4.5
1790,10.707,0.55,16.6,4.501,4.5
1800,10.707,0.55,16.6,4.5009,4.5
1810,10.707,0.55,16.6,4.5008,4.5
1820,10.707,0.55,16.6,4.5008,4.5
1830,10.707,0.55,16.6,4.5007,4.5
1840,10.707,0.55,16.6,4.5006,4.5
1850,10.707,0.55,16.6,4.5005,4.5
1860,10.707,0.55,16.6,4.5005,4.5
1870,10.707,0.55,16.6,4.5004,4.5
1880,10.707,0.55,16.6,4.5004,4.5
1890,10.707,0.55,16.6,4.5003,4.5
1900,10.707,0.55,16.6,4.5003,4.5
1910,10.707,0.55,16.6,4.5002,4.5
1920,10.707,0.55,16.6,4.5002,4.5
1930,10.707,0.55,16.6,4.5002,4.5
1940,10.707,0.55,16.6,4.5001,4.5
1950,10.707,0.55,16.6,4.5001,4.5
1960,10.707,0.55,16.6,4.5001,4.5
1970,10.707,0.55,16.6,4.5001,4.5
1980,10.707,0.55,16.6,4.5001,4.5
1990,10.707,0.55,16.6,4.5001,4.5
2000,15.55,0.55,16.6,4.5001,4.5
