t,u1,y,ysp
2.5,17.35,1.12,0.8
5,4.6067,1.1197,0.8
7.5,0,1.1195,0.8
10,0,1.1192,0.8
12.5,0,1.119,0.8
15,0,1.132,0.8
17.5,0,1.1511,0.8
20,0,1.1677,0.8
22.5,0,1.1779,0.8
25,0,1.1826,0.8
27.5,0,1.1824,0.8
30,0,1.1781,0.8
32.5,0,1.1702,0.8
35,0,1.1591,0.8
37.5,0,1.1454,0.8
40,0,1.1295,0.8
42.5,0,1.1116,0.8
45,0.98636,1.0921,0.8
47.5,3.1655,1.0714,0.8
50,6.2392,1.0495,0.8
52.5,9.8218,1.0268,0.8
55,13.495,1.0034,0.8
57.5,16.909,0.97883,0.8
60,19.831,0.9527,0.8
62.5,22.151,0.92516,0.8
65,23.868,0.89682,0.8
67.5,25.047,0.86861,0.8
70,25.772,0.84158,0.8
72.5,26.121,0.81672,0.8
75,26.151,0.79479,0.8
77.5,25.905,0.7763,0.8
80,25.41,0.76146,0.8
82.5,24.697,0.75028,0.8
85,23.799,0.74258,0.8
87.5,22.758,0.73809,0.8
90,21.623,0.7365,0.8
92.5,20.447,0.73743,0.8
95,19.282,0.74052,0.8
97.5,18.176,0.7454,0.8
100,17.166,0.75167,0.8
102.5,16.281,0.75899,0.8
105,15.539,0.767,0.8
107.5,14.944,0.77537,0.8
110,14.496,0.7838,0.8
112.5,14.184,0.79202,0.8
115,13.993,0.7998,0.8
117.5,13.906,0.80696,0.8
120,13.903,0.81337,0.8
122.5,13.966,0.81892,0.8
125,14.075,0.82357,0.8
127.5,14.217,0.82731,0.8
130,14.377,0.83016,0.8
132.5,14.545,0.83218,0.8
135,14.711,0.83344,0.8
137.5,14.871,0.83402,0.8
140,15.018,0.83401,0.8
142.5,15.152,0.83352,0.8
145,15.269,0.83263,0.8
147.5,15.37,0.83143,0.8
150,15.455,0.83001,0.8
152.5,15.525,0.82844,0.8
155,15.58,0.82677,0.8
157.5,15.622,0.82507,0.8
160,15.653,0.82338,0.8
162.5,15.674,0.82172,0.8
165,15.687,0.82014,0.8
167.5,15.693,0.81863,0.8
170,15.694,0.81722,0.8
172.5,15.691,0.81592,0.8
175,15.685,0.81472,0.8
177.5,15.677,0.81363,0.8
180,15.667,0.81264,0.8
182.5,15.657,0.81175,0.8
185,15.646,0.81094,0.8
187.5,15.635,0.81022,0.8
190,15.624,0.80958,0.8
192.5,15.613,0.809,0.8
195,15.602,0.80849,0.8
197.5,15.59,0.80802,0.8
200,15.577,0.80761,0.8
202.5,15.562,0.80723,0.8
205,15.546,0.80688,0.8
207.5,15.527,0.80657,0.8
210,15.505,0.80628,0.8
212.5,15.48,0.80602,0.8
215,15.452,0.80577,0.8
217.5,15.42,0.80555,0.8
220,15.385,0.80533,0.8
222.5,15.348,0.80513,0.8
225,15.308,0.80494,0.8
227.5,15.268,0.80476,0.8
230,15.229,0.80458,0.8
232.5,15.191,0.8044,0.8
235,15.156,0.80423,0.8
237.5,15.127,0.80404,0.8
240,15.103,0.80385,0.8
242.5,15.086,0.80365,0.8
245,15.074,0.80343,0.8
247.5,15.069,0.80318,0.8
250,15.069,0.80292,0.8
252.5,0,0.80262,0.2
255,0,0.80229,0.2
257.5,0,0.80194,0.2
260,0,0.80156,0.2
262.5,0,0.80115,0.2
265,0,0.8091,0.2
267.5,0,0.81349,0.2
270,0,0.81474,0.2
272.5,0,0.81322,0.2
275,0,0.8093,0.2
277.5,0,0.80326,0.2
280,0,0.79541,0.2
282.5,0,0.78597,0.2
285,0,0.77518,0.2
287.5,0,0.76324,0.2
290,0,0.75032,0.2
292.5,0,0.73658,0.2
295,0,0.72217,0.2
297.5,0,0.70722,0.2
300,0,0.69183,0.2
302.5,0,0.67612,0.2
305,0,0.66016,0.2
307.5,0,0.64404,0.2
310,0,0.62784,0.2
312.5,0,0.6116,0.2
315,0,0.5954,0.2
317.5,0,0.57927,0.2
320,0,0.56325,0.2
322.5,0,0.54739,0.2
325,0,0.53172,0.2
327.5,0,0.51626,0.2
330,0,0.50104,0.2
332.5,0,0.48607,0.2
335,0,0.47137,0.2
337.5,0,0.45696,0.2
340,0,0.44285,0.2
342.5,0,0.42904,0.2
345,0,0.41555,0.2
347.5,0,0.40237,0.2
350,0,0.38952,0.2
352.5,0,0.37699,0.2
355,0.088282,0.36478,0.2
357.5,0.47914,0.3529,0.2
360,1.0394,0.34133,0.2
362.5,1.6667,0.33009,0.2
365,2.2862,0.31917,0.2
367.5,2.8463,0.30854,0.2
370,3.316,0.29815,0.2
372.5,3.6794,0.28808,0.2
375,3.9322,0.27843,0.2
377.5,4.0782,0.26934,0.2
380,4.1275,0.26092,0.2
382.5,4.0933,0.25329,0.2
385,3.9916,0.24651,0.2
387.5,3.8385,0.24061,0.2
390,3.6501,0.23558,0.2
392.5,3.4414,0.2314,0.2
395,3.2255,0.228,0.2
397.5,3.0135,0.22532,0.2
400,2.8143,0.22326,0.2
402.5,2.6343,0.22173,0.2
405,2.4779,0.22064,0.2
407.5,2.3476,0.2199,0.2
410,2.2439,0.21942,0.2
412.5,2.1664,0.21912,0.2
415,2.1132,0.21894,0.2
417.5,2.0818,0.21882,0.2
420,2.0692,0.21871,0.2
422.5,2.0723,0.21859,0.2
425,2.0876,0.21842,0.2
427.5,2.112,0.21819,0.2
430,2.1425,0.21789,0.2
432.5,2.1762,0.21752,0.2
435,2.2108,0.21708,0.2
437.5,2.2439,0.21659,0.2
440,2.2738,0.21605,0.2
442.5,2.2987,0.21547,0.2
445,2.3173,0.21487,0.2
447.5,2.3283,0.21425,0.2
450,2.3308,0.21363,0.2
452.5,2.3241,0.21302,0.2
455,2.3076,0.21243,0.2
457.5,2.2809,0.21186,0.2
460,2.2442,0.21132,0.2
