t,u1,y,ysp
2.5,17.613,1.12,0.8
5,5.578,1.1197,0.8
7.5,0,1.1195,0.8
10,0,1.1192,0.8
12.5,0,1.119,0.8
15,0,1.1318,0.8
17.5,0,1.1502,0.8
20,0,1.167,0.8
22.5,0,1.1775,0.8
25,0,1.1824,0.8
27.5,0,1.1824,0.8
30,0,1.1782,0.8
32.5,0.48766,1.1704,0.8
35,1.3477,1.1595,0.8
37.5,2.4632,1.1459,0.8
40,3.7441,1.13,0.8
42.5,5.1232,1.1123,0.8
45,6.5547,1.0925,0.8
47.5,8.0086,1.0708,0.8
50,9.4654,1.0476,0.8
52.5,10.912,1.0233,0.8
55,12.339,0.99814,0.8
57.5,13.739,0.97271,0.8
60,15.102,0.94738,0.8
62.5,16.416,0.92255,0.8
65,17.669,0.89857,0.8
67.5,18.841,0.87575,0.8
70,19.911,0.85433,0.8
72.5,20.853,0.83454,0.8
75,21.642,0.81655,0.8
77.5,22.254,0.80049,0.8
80,22.669,0.78646,0.8
82.5,22.877,0.77452,0.8
85,22.874,0.76469,0.8
87.5,22.671,0.75697,0.8
90,22.285,0.75132,0.8
92.5,21.746,0.74768,0.8
95,21.086,0.74593,0.8
97.5,20.345,0.74593,0.8
100,19.559,0.74752,0.8
102.5,18.766,0.75051,0.8
105,17.998,0.75468,0.8
107.5,17.279,0.75981,0.8
110,16.63,0.76565,0.8
112.5,16.063,0.77197,0.8
115,15.585,0.77856,0.8
117.5,15.196,0.78521,0.8
120,14.894,0.79172,0.8
122.5,14.671,0.79794,0.8
125,14.52,0.80374,0.8
127.5,14.429,0.80901,0.8
130,14.389,0.81368,0.8
132.5,14.389,0.81771,0.8
135,14.421,0.82107,0.8
137.5,14.476,0.82378,0.8
140,14.547,0.82585,0.8
142.5,14.628,0.82733,0.8
145,14.715,0.82826,0.8
147.5,14.805,0.8287,0.8
150,14.893,0.82871,0.8
152.5,14.979,0.82835,0.8
155,15.061,0.82768,0.8
157.5,15.137,0.82676,0.8
160,15.208,0.82564,0.8
162.5,15.274,0.82437,0.8
165,15.333,0.823,0.8
167.5,15.386,0.82157,0.8
170,15.434,0.8201,0.8
172.5,15.476,0.81864,0.8
175,15.513,0.81719,0.8
177.5,15.545,0.81578,0.8
180,15.572,0.81442,0.8
182.5,15.595,0.81313,0.8
185,15.614,0.81191,0.8
187.5,15.629,0.81078,0.8
190,15.641,0.80973,0.8
192.5,15.648,0.80876,0.8
195,15.652,0.80787,0.8
197.5,15.653,0.80707,0.8
200,15.649,0.80635,0.8
202.5,15.642,0.80571,0.8
205,15.63,0.80515,0.8
207.5,15.614,0.80465,0.8
210,15.593,0.80421,0.8
212.5,15.567,0.80384,0.8
215,15.537,0.80352,0.8
217.5,15.503,0.80326,0.8
220,15.464,0.80304,0.8
222.5,15.422,0.80285,0.8
225,15.377,0.80271,0.8
227.5,15.331,0.80259,0.8
230,15.285,0.80249,0.8
232.5,15.24,0.80241,0.8
235,15.199,0.80234,0.8
237.5,15.162,0.80228,0.8
240,15.13,0.80221,0.8
242.5,15.106,0.80214,0.8
245,15.088,0.80205,0.8
247.5,15.076,0.80194,0.8
250,15.071,0.8018,0.8
252.5,15.085,0.80164,0.8
255,15.122,0.80143,0.8
257.5,15.179,0.8012,0.8
260,15.249,0.80092,0.8
262.5,15.327,0.80062,0.8
265,15.407,0.80027,0.8
267.5,15.485,0.79988,0.8
270,15.56,0.79946,0.8
272.5,15.628,0.799,0.8
275,15.691,0.79853,0.8
277.5,15.745,0.79806,0.8
280,15.793,0.79761,0.8
282.5,15.832,0.79718,0.8
285,15.863,0.79681,0.8
287.5,15.886,0.79648,0.8
290,15.901,0.79622,0.8
292.5,15.907,0.79603,0.8
295,15.906,0.7959,0.8
297.5,15.898,0.79585,0.8
300,15.883,0.79587,0.8
302.5,15.862,0.79596,0.8
305,15.836,0.79611,0.8
307.5,15.806,0.79632,0.8
310,15.773,0.79659,0.8
312.5,15.736,0.7969,0.8
315,15.698,0.79725,0.8
317.5,15.659,0.79764,0.8
320,15.619,0.79804,0.8
322.5,15.58,0.79846,0.8
325,15.542,0.79888,0.8
327.5,15.506,0.79931,0.8
330,15.473,0.79972,0.8
332.5,15.444,0.80012,0.8
335,15.418,0.80049,0.8
337.5,15.396,0.80084,0.8
340,15.379,0.80115,0.8
342.5,15.367,0.80142,0.8
345,15.359,0.80166,0.8
347.5,15.356,0.80185,0.8
350,15.358,0.802,0.8
352.5,15.363,0.8021,0.8
355,15.372,0.80216,0.8
357.5,15.384,0.80218,0.8
360,15.398,0.80215,0.8
362.5,15.414,0.80209,0.8
365,15.431,0.802,0.8
367.5,15.449,0.80188,0.8
370,15.466,0.80173,0.8
372.5,15.482,0.80156,0.8
375,15.498,0.80138,0.8
377.5,15.513,0.80119,0.8
380,15.525,0.801,0.8
382.5,15.537,0.80081,0.8
385,15.546,0.80062,0.8
387.5,15.554,0.80043,0.8
390,15.56,0.80026,0.8
392.5,15.565,0.80011,0.8
395,15.568,0.79996,0.8
397.5,15.569,0.79984,0.8
400,15.57,0.79973,0.8
402.5,15.569,0.79964,0.8
405,15.568,0.79957,0.8
407.5,15.566,0.79951,0.8
410,15.564,0.79947,0.8
412.5,15.561,0.79945,0.8
415,15.558,0.79943,0.8
417.5,15.555,0.79943,0.8
420,15.552,0.79944,0.8
422.5,15.549,0.79946,0.8
425,15.546,0.79949,0.8
427.5,15.543,0.79952,0.8
430,15.54,0.79956,0.8
432.5,15.537,0.7996,0.8
435,15.535,0.79964,0.8
437.5,15.532,0.79968,0.8
440,15.53,0.79972,0.8
442.5,15.528,0.79976,0.8
445,15.526,0.7998,0.8
447.5,15.525,0.79984,0.8
450,15.523,0.79987,0.8
452.5,15.522,0.7999,0.8
455,15.521,0.79993,0.8
457.5,15.521,0.79996,0.8
460,15.52,0.79998,0.8
462.5,15.52,0.8,0.8
465,15.52,0.80002,0.8
467.5,15.52,0.80003,0.8
470,15.52,0.80004,0.8
472.5,15.521,0.80005,0.8
475,15.522,0.80005,0.8
477.5,15.523,0.80005,0.8
480,15.524,0.80005,0.8
482.5,15.526,0.80005,0.8
485,15.527,0.80005,0.8
487.5,15.529,0.80004,0.8
490,15.531,0.80003,0.8
492.5,15.532,0.80003,0.8
495,15.534,0.80002,0.8
497.5,15.536,0.80001,0.8
500,15.537,0.8,0.8
502.5,0,0.79999,0.2
505,0,0.79998,0.2
507.5,0,0.79997,0.2
510,0,0.79997,0.2
512.5,0,0.79996,0.2
515,0,0.80859,0.2
517.5,0,0.81357,0.2
520,0,0.81533,0.2
522.5,0,0.81427,0.2
525,0,0.81073,0.2
527.5,0,0.80504,0.2
530,0,0.79747,0.2
532.5,0,0.78828,0.2
535,0,0.7777,0.2
537.5,0,0.76594,0.2
540,0,0.75316,0.2
542.5,0,0.73954,0.2
545,0,0.72523,0.2
547.5,0,0.71035,0.2
550,0,0.69502,0.2
552.5,0,0.67934,0.2
