t,u1,u2,u3,y,ysp
10,14.264,0.55,16.6,7,5
20,13.222,0.55,16.6,7.0015,5
30,12.353,0.55,16.6,6.932,5
40,11.622,0.55,16.6,6.8276,5
50,11.014,0.55,16.6,6.7101,5
60,10.516,0.55,16.6,6.5898,5
70,10.111,0.55,16.6,6.4704,5
80,9.7895,0.55,16.6,6.3526,5
90,9.5583,0.55,16.6,6.2355,5
100,9.4667,0.55,16.6,6.1176,5
110,9.6317,0.55,16.6,5.9972,5
120,10.013,0.55,16.6,5.8749,5
130,10.348,0.55,16.6,5.7577,5
140,10.565,0.55,16.6,5.6561,5
150,10.698,0.55,16.6,5.5711,5
160,10.78,0.55,16.6,5.4991,5
170,10.832,0.55,16.6,5.4367,5
180,10.868,0.55,16.6,5.3816,5
190,10.894,0.55,16.6,5.3321,5
200,10.915,0.55,16.6,5.2874,5
210,10.934,0.55,16.6,5.247,5
220,10.951,0.55,16.6,5.2107,5
230,10.968,0.55,16.6,5.1784,5
240,10.983,0.55,16.6,5.15,5
250,10.997,0.55,16.6,5.1253,5
260,11.01,0.55,16.6,5.1041,5
270,11.021,0.55,16.6,5.0863,5
280,11.031,0.55,16.6,5.0716,5
290,11.04,0.55,16.6,5.0594,5
300,11.047,0.55,16.6,5.0496,5
310,12.813,0.55,16.6,5.0417,8
320,13.936,0.55,16.6,5.0354,8
330,14.593,0.55,16.6,5.2323,8
340,14.97,0.55,16.6,5.46,8
350,15.213,0.55,16.6,5.6512,8
360,15.455,0.55,16.6,5.8053,8
370,15.866,0.55,16.6,5.933,8
380,16.455,0.55,16.6,6.0446,8
390,17.08,0.55,16.6,6.1518,8
400,17.65,0.55,16.6,6.2631,8
410,18.133,0.55,16.6,6.3817,8
420,18.523,0.55,16.6,6.5091,8
430,18.821,0.55,16.6,6.6478,8
440,19.014,0.55,16.6,6.8033,8
450,19.033,0.55,16.6,6.9862,8
460,18.538,0.55,16.6,7.2192,8
470,17.596,0.55,16.6,7.5582,8
480,17.048,0.55,16.6,8.0656,8
490,16.623,0.55,16.6,8.4182,8
500,16.477,0.55,16.6,8.5319,8
510,16.414,0.55,16.6,8.5077,8
520,16.399,0.55,16.6,8.4418,8
530,16.41,0.55,16.6,8.3592,8
540,16.434,0.55,16.6,8.2772,8
550,16.46,0.55,16.6,8.2074,8
560,16.483,0.55,16.6,8.1541,8
570,16.499,0.55,16.6,8.1165,8
580,16.51,0.55,16.6,8.0913,8
590,16.516,0.55,16.6,8.0747,8
600,16.519,0.55,16.6,8.0635,8
610,16.519,0.55,16.6,8.0556,8
620,16.519,0.55,16.6,8.0496,8
630,16.519,0.55,16.6,8.0445,8
640,16.518,0.55,16.6,8.04,8
650,16.518,0.55,16.6,8.0358,8
660,16.517,0.55,16.6,8.032,8
670,16.517,0.55,16.6,8.0284,8
680,16.517,0.55,16.6,8.0252,8
690,16.517,0.55,16.6,8.0222,8
700,16.517,0.55,16.6,8.0196,8
710,14.694,0.55,16.6,8.0172,4.5
720,13.932,0.55,16.6,8.0151,4.5
730,13.675,0.55,16.6,7.6028,4.5
740,13.072,0.55,16.6,7.3108,4.5
750,12.094,0.55,16.6,7.1217,4.5
760,11.117,0.55,16.6,6.9598,4.5
770,10.264,0.55,16.6,6.7991,4.5
780,9.5527,0.55,16.6,6.6415,4.5
790,8.9698,0.55,16.6,6.4881,4.5
800,8.5062,0.55,16.6,6.3371,4.5
810,8.1999,0.55,16.6,6.1846,4.5
820,8.2765,0.55,16.6,6.0247,4.5
830,8.8587,0.55,16.6,5.8511,4.5
840,9.3504,0.55,16.6,5.6652,4.5
850,9.6636,0.55,16.6,5.4855,4.5
860,9.8778,0.55,16.6,5.313,4.5
870,10.046,0.55,16.6,5.1441,4.5
880,10.193,0.55,16.6,4.9836,4.5
890,10.327,0.55,16.6,4.8438,4.5
900,10.443,0.55,16.6,4.7352,4.5
910,10.538,0.55,16.6,4.6583,4.5
920,10.609,0.55,16.6,4.6072,4.5
930,10.66,0.55,16.6,4.5747,4.5
940,10.695,0.55,16.6,4.5551,4.5
950,10.717,0.55,16.6,4.5439,4.5
960,10.73,0.55,16.6,4.5381,4.5
970,10.736,0.55,16.6,4.5356,4.5
980,10.738,0.55,16.6,4.5349,4.5
990,10.736,0.55,16.6,4.5349,4.5
1000,10.734,0.55,16.6,4.5352,4.5
1010,10.73,0.55,16.6,4.5353,4.5
1020,10.726,0.55,16.6,4.535,4.5
1030,10.723,0.55,16.6,4.5343,4.5
1040,10.719,0.55,16.6,4.5333,4.5
1050,10.717,0.55,16.6,4.5319,4.5
1060,10.714,0.55,16.6,4.5303,4.5
1070,10.713,0.55,16.6,4.5285,4.5
1080,10.711,0.55,16.6,4.5266,4.5
1090,10.71,0.55,16.6,4.5246,4.5
1100,10.71,0.55,16.6,4.5227,4.5
1110,10.709,0.55,16.6,4.5209,4.5
1120,10.709,0.55,16.6,4.5191,4.5
1130,10.708,0.55,16.6,4.5175,4.5
1140,10.708,0.55,16.6,4.516,4.5
1150,10.708,0.55,16.6,4.5146,4.5
1160,10.708,0.55,16.6,4.5134,4.5
1170,10.708,0.55,16.6,4.5122,4.5
1180,10.708,0.55,16.6,4.5112,4.5
1190,10.708,0.55,16.6,4.5102,4.5
1200,15.55,0.55,16.6,4.5093,4.5
