t,u1,u2,u3,y,ysp
10,13.775,0.55,16.6,7,5
20,12.423,0.55,16.6,7.0015,5
30,11.346,0.55,16.6,6.9074,5
40,10.492,0.55,16.6,6.7743,5
50,9.8342,0.55,16.6,6.6307,5
60,9.3399,0.55,16.6,6.4869,5
70,8.9866,0.55,16.6,6.345,5
80,8.7923,0.55,16.6,6.2037,5
90,8.9067,0.55,16.6,6.0601,5
100,9.497,0.55,16.6,5.9114,5
110,10.077,0.55,16.6,5.7622,5
120,10.422,0.55,16.6,5.6328,5
130,10.616,0.55,16.6,5.5303,5
140,10.73,0.55,16.6,5.4478,5
150,10.801,0.55,16.6,5.3794,5
160,10.851,0.55,16.6,5.321,5
170,10.889,0.55,16.6,5.2705,5
180,10.92,0.55,16.6,5.2265,5
190,10.947,0.55,16.6,5.1884,5
200,10.97,0.55,16.6,5.1558,5
210,10.991,0.55,16.6,5.1283,5
220,11.009,0.55,16.6,5.1055,5
230,11.023,0.55,16.6,5.0868,5
240,11.035,0.55,16.6,5.0718,5
250,11.044,0.55,16.6,5.0599,5
260,11.052,0.55,16.6,5.0505,5
270,11.057,0.55,16.6,5.0431,5
280,11.06,0.55,16.6,5.0374,5
290,11.063,0.55,16.6,5.0328,5
300,11.064,0.55,16.6,5.0291,5
310,13.45,0.55,16.6,5.026,8
320,14.771,0.55,16.6,5.0235,8
330,15.393,0.55,16.6,5.2862,8
340,15.679,0.55,16.6,5.5501,8
350,15.889,0.55,16.6,5.7533,8
360,16.336,0.55,16.6,5.9115,8
370,17.101,0.55,16.6,6.0427,8
380,17.908,0.55,16.6,6.1661,8
390,18.599,0.55,16.6,6.2968,8
400,19.135,0.55,16.6,6.4396,8
410,15.035,0.55,16.6,6.5975,8
420,16.157,0.55,16.6,6.7775,8
430,17.05,0.55,16.6,6.7774,8
440,17.734,0.55,16.6,6.8264,8
450,17.69,0.55,16.6,6.9162,8
460,16.657,0.55,16.6,7.0469,8
470,17.093,0.55,16.6,7.1869,8
480,17.253,0.55,16.6,7.2504,8
490,16.779,0.55,16.6,7.3568,8
500,16.849,0.55,16.6,7.493,8
510,16.837,0.55,16.6,7.5725,8
520,16.799,0.55,16.6,7.6665,8
530,16.751,0.55,16.6,7.7627,8
540,16.699,0.55,16.6,7.8531,8
550,16.647,0.55,16.6,7.9313,8
560,16.602,0.55,16.6,7.9918,8
570,16.566,0.55,16.6,8.0326,8
580,16.541,0.55,16.6,8.0555,8
590,16.526,0.55,16.6,8.0646,8
600,16.518,0.55,16.6,8.0646,8
610,16.514,0.55,16.6,8.0598,8
620,16.513,0.55,16.6,8.053,8
630,16.514,0.55,16.6,8.0459,8
640,16.514,0.55,16.6,8.0394,8
650,16.515,0.55,16.6,8.0337,8
660,16.516,0.55,16.6,8.029,8
670,16.516,0.55,16.6,8.025,8
680,16.516,0.55,16.6,8.0217,8
690,16.517,0.55,16.6,8.019,8
700,16.517,0.55,16.6,8.0166,8
710,14.112,0.55,16.6,8.0145,4.5
720,13.394,0.55,16.6,8.0127,4.5
730,13.202,0.55,16.6,7.5148,4.5
740,12.062,0.55,16.6,7.2186,4.5
750,10.722,0.55,16.6,7.0322,4.5
760,9.5518,0.55,16.6,6.8487,4.5
770,8.6259,0.55,16.6,6.6639,4.5
780,7.9212,0.55,16.6,6.4825,4.5
790,7.4211,0.55,16.6,6.3028,4.5
800,8.4412,0.55,16.6,6.1182,4.5
810,8.7886,0.55,16.6,5.9178,4.5
820,9.3138,0.55,16.6,5.7473,4.5
830,9.6343,0.55,16.6,5.5758,4.5
840,9.828,0.55,16.6,5.4147,4.5
850,9.971,0.55,16.6,5.2573,4.5
860,10.102,0.55,16.6,5.1006,4.5
870,10.235,0.55,16.6,4.9505,4.5
880,10.364,0.55,16.6,4.8202,4.5
890,10.478,0.55,16.6,4.72,4.5
900,10.569,0.55,16.6,4.6502,4.5
910,10.634,0.55,16.6,4.6046,4.5
920,10.679,0.55,16.6,4.5764,4.5
930,10.706,0.55,16.6,4.5597,4.5
940,10.721,0.55,16.6,4.5503,4.5
950,10.729,0.55,16.6,4.5452,4.5
960,10.73,0.55,16.6,4.5425,4.5
970,10.729,0.55,16.6,4.541,4.5
980,10.726,0.55,16.6,4.5398,4.5
990,10.723,0.55,16.6,4.5385,4.5
1000,10.72,0.55,16.6,4.5371,4.5
1010,10.717,0.55,16.6,4.5353,4.5
1020,10.714,0.55,16.6,4.5334,4.5
1030,10.712,0.55,16.6,4.5313,4.5
1040,10.71,0.55,16.6,4.529,4.5
1050,10.709,0.55,16.6,4.5268,4.5
1060,10.709,0.55,16.6,4.5246,4.5
1070,10.708,0.55,16.6,4.5225,4.5
1080,10.708,0.55,16.6,4.5205,4.5
1090,10.708,0.55,16.6,4.5186,4.5
1100,10.708,0.55,16.6,4.5169,4.5
1110,10.708,0.55,16.6,4.5154,4.5
1120,10.708,0.55,16.6,4.514,4.5
1130,10.708,0.55,16.6,4.5128,4.5
1140,10.708,0.55,16.6,4.5117,4.5
1150,10.708,0.55,16.6,4.5107,4.5
1160,10.708,0.55,16.6,4.5098,4.5
1170,10.708,0.55,16.6,4.509,4.5
1180,10.708,0.55,16.6,4.5082,4.5
1190,10.707,0.55,16.6,4.5075,4.5
1200,15.55,0.55,16.6,4.5069,4.5
