t,u1,u2,u3,y,ysp
10,13.775,0.55,16.6,7,5
20,12.423,0.55,16.6,7.0015,5
30,11.346,0.55,16.6,6.9074,5
40,10.492,0.55,16.6,6.7743,5
50,9.8342,0.55,16.6,6.6307,5
60,9.3399,0.55,16.6,6.4869,5
70,8.9866,0.55,16.6,6.345,5
80,8.7923,0.55,16.6,6.2037,5
90,8.9067,0.55,16.6,6.0601,5
100,9.497,0.55,16.6,5.9114,5
110,10.077,0.55,16.6,5.7622,5
120,10.422,0.55,16.6,5.6328,5
130,10.616,0.55,16.6,5.5303,5
140,10.73,0.55,16.6,5.4478,5
150,10.801,0.55,16.6,5.3794,5
160,10.851,0.55,16.6,5.321,5
170,10.889,0.55,16.6,5.2705,5
180,10.92,0.55,16.6,5.2265,5
190,10.947,0.55,16.6,5.1884,5
200,10.97,0.55,16.6,5.1558,5
210,10.991,0.55,16.6,5.1283,5
220,11.009,0.55,16.6,5.1055,5
230,11.023,0.55,16.6,5.0868,5
240,11.035,0.55,16.6,5.0718,5
250,11.044,0.55,16.6,5.0599,5
260,11.052,0.55,16.6,5.0505,5
270,11.057,0.55,16.6,5.0431,5
280,11.06,0.55,16.6,5.0374,5
290,11.063,0.55,16.6,5.0328,5
300,11.064,0.55,16.6,5.0291,5
310,13.45,0.55,16.6,5.026,8
320,14.771,0.55,16.6,5.0235,8
330,15.393,0.55,16.6,5.2862,8
340,15.679,0.55,16.6,5.5501,8
350,15.889,0.55,16.6,5.7533,8
360,16.336,0.55,16.6,5.9115,8
370,17.101,0.55,16.6,6.0427,8
380,17.908,0.55,16.6,6.1661,8
390,18.599,0.55,16.6,6.2968,8
400,19.091,0.55,16.6,6.4396,8
410,18.03,0.55,16.6,6.5975,8
420,18.011,0.55,16.6,6.7756,8
430,17.599,0.55,16.6,6.9138,8
440,17.431,0.55,16.6,7.0615,8
450,17.229,0.55,16.6,7.196,8
460,17.105,0.55,16.6,7.3315,8
470,17.006,0.55,16.6,7.4613,8
480,16.91,0.55,16.6,7.5897,8
490,16.834,0.55,16.6,7.7154,8
500,16.762,0.55,16.6,7.8311,8
510,16.693,0.55,16.6,7.9322,8
520,16.631,0.55,16.6,8.0118,8
530,16.582,0.55,16.6,8.0656,8
540,16.548,0.55,16.6,8.0948,8
550,16.527,0.55,16.6,8.1047,8
560,16.516,0.55,16.6,8.1022,8
570,16.512,0.55,16.6,8.0931,8
580,16.511,0.55,16.6,8.0816,8
590,16.512,0.55,16.6,8.0702,8
600,16.514,0.55,16.6,8.06,8
610,16.515,0.55,16.6,8.0514,8
620,16.515,0.55,16.6,8.0442,8
630,16.516,0.55,16.6,8.0383,8
640,16.516,0.55,16.6,8.0333,8
650,16.517,0.55,16.6,8.0291,8
660,16.517,0.55,16.6,8.0255,8
670,16.517,0.55,16.6,8.0224,8
680,16.517,0.55,16.6,8.0197,8
690,16.517,0.55,16.6,8.0173,8
700,16.517,0.55,16.6,8.0152,8
710,14.112,0.55,16.6,8.0134,4.5
720,13.394,0.55,16.6,8.0117,4.5
730,13.201,0.55,16.6,7.5144,4.5
740,12.061,0.55,16.6,7.2184,4.5
750,10.721,0.55,16.6,7.032,4.5
760,9.5509,0.55,16.6,6.8486,4.5
770,8.6253,0.55,16.6,6.6638,4.5
780,7.9209,0.55,16.6,6.4823,4.5
790,7.457,0.55,16.6,6.3027,4.5
800,8.0116,0.55,16.6,6.118,4.5
810,8.5107,0.55,16.6,5.919,4.5
820,9.168,0.55,16.6,5.7282,4.5
830,9.5592,0.55,16.6,5.5367,4.5
840,9.8016,0.55,16.6,5.3575,4.5
850,9.984,0.55,16.6,5.1839,4.5
860,10.147,0.55,16.6,5.0165,4.5
870,10.301,0.55,16.6,4.8672,4.5
880,10.435,0.55,16.6,4.7497,4.5
890,10.543,0.55,16.6,4.6672,4.5
900,10.622,0.55,16.6,4.6139,4.5
910,10.675,0.55,16.6,4.5813,4.5
920,10.707,0.55,16.6,4.5625,4.5
930,10.725,0.55,16.6,4.5522,4.5
940,10.733,0.55,16.6,4.5471,4.5
950,10.735,0.55,16.6,4.5447,4.5
960,10.734,0.55,16.6,4.5435,4.5
970,10.73,0.55,16.6,4.5426,4.5
980,10.726,0.55,16.6,4.5417,4.5
990,10.722,0.55,16.6,4.5404,4.5
1000,10.718,0.55,16.6,4.5388,4.5
1010,10.715,0.55,16.6,4.5368,4.5
1020,10.713,0.55,16.6,4.5345,4.5
1030,10.711,0.55,16.6,4.5321,4.5
1040,10.71,0.55,16.6,4.5297,4.5
1050,10.709,0.55,16.6,4.5272,4.5
1060,10.708,0.55,16.6,4.5249,4.5
1070,10.708,0.55,16.6,4.5227,4.5
1080,10.708,0.55,16.6,4.5206,4.5
1090,10.708,0.55,16.6,4.5187,4.5
1100,10.708,0.55,16.6,4.517,4.5
1110,10.708,0.55,16.6,4.5154,4.5
1120,10.708,0.55,16.6,4.5141,4.5
1130,10.708,0.55,16.6,4.5128,4.5
1140,10.708,0.55,16.6,4.5117,4.5
1150,10.708,0.55,16.6,4.5107,4.5
1160,10.708,0.55,16.6,4.5098,4.5
1170,10.708,0.55,16.6,4.509,4.5
1180,10.708,0.55,16.6,4.5083,4.5
1190,10.708,0.55,16.6,4.5076,4.5
1200,15.55,0.55,16.6,4.507,4.5
